source,public_time,content,topic,url
腾讯新闻,2021-01-02,枪打出头鸟！演员是一部剧的主角，当这部剧受到任何的风评、差语都逃不了带上主角的名字。但是有时会就不仅仅是剧组的问题，而是演员本身的原因了。刘诗诗因为清纯乖巧的气质、优美的天鹅颈以及颜值高被大众所喜欢。特别是在她主演的电视剧《步步惊心》更是取得非常高的收视率。但是自此之后，刘诗诗就没有再有过其他得力的代表作。不过明星们非常令人佩服一点的就是，就算是当了妈，还依然很少女。《流金岁月》最近正在央视八套黄金时期播出。但是这部剧从开播就一直被吐槽，呈现高开低走的态势。刚一开播3天，有关剧情的话题就登上话题榜单一共38次。营销量非常的大，剧组这又是花了不少的钱吧。其中刘诗诗更是被网友吐槽的几乎一无是处了。先是说刘诗诗的演技不行，剧情糟糕。而同为主演的倪妮却没有被这样的质疑。这部剧从开播以来，在平台的搜索热度指数甚至还没有官方2点评分的《鹿鼎记》搜索指数高。除此以外，这部剧连白天一直在反复播放的《小娘惹》都没有“抗争”过。回头翻看一下刘诗诗主演的电视剧后，网友们就称其实收视的”毒药“了。刘诗诗主演的电视剧并不少，并且一般接档的都还是黄金时期，但是结局都逃不过收视率下跌的命运。刘诗诗和实力派演员王千源合作的战争篇《决战黎明》当时接档《三生三世十里桃花》大结局1.91，结果收视率下跌到0.4。这个低一点情有可原，毕竟上部剧实在是太火了。还有就是刘诗诗搭档两大男神彭于晏和胡歌出演《风中奇缘》，接档《古剑奇谭》大结局1.7，结果收视率跌到0.5，这真的是胡歌彭于晏都带不动啊。此外就是她和朱一龙、阚清子等人主演的《亲爱的自己》，接档《以家人之名》大结局某榜单收视率为2.03，收视跌到0.4。她和郑恺搭档出演的《那年青春我们正好》接档《欢乐颂》大结局2.017，可最后还是让收视率跌到0.5。刘诗诗是“收视毒药”这个称号怕是一时半会摘不下来了。刘诗诗出演过的电视剧角色类型都还是比较多的，并没有局限于某一类少女人设。但是或许就是她不会挑剧本的缘故吧，所以刚好是她主演的电视剧都遭遇到前一部电视剧的打击。刘诗诗并不是没有演技，《步步惊心》就是最好的证明。,"刘诗诗堪称“收视毒药”,高调开播营销多,结局却逃不过收视下跌",https://new.qq.com/omn/20210102/20210102A0A80B00.html
腾讯新闻,2021-01-02,新一期的《王牌对王牌》，这次的主题是青春风。节目组邀请到了韩雪、包贝尔、林更新、王鸥、张天爱等人。还是以往的规矩，新来的嘉宾会组成青春队，而常驻嘉宾华晨宇关晓彤等人组成王牌队。他们会在每轮游戏中竭尽全力获得胜利。随后节目组安排台上嘉宾可以在天台告白，喊出青春中的遗憾，当韩雪上台时韩雪表示想对过去的自己说在大学遇上最帅的那个男生应该大胆点，和他在一起谈一场恋爱，自己大胆点，也许现在孩子都有了，那时候应该不管事业不管别的，好好谈一场恋爱。网友纷纷发弹幕表达心声“最帅的男生是胡歌吗？”之所以观众会以为是胡歌是因为韩雪之前上一档同学类相聚的综艺节目《青春同学会》中表示大学时代最帅的男同学是胡歌，即使节目组让韩雪只能在袁弘、李超、王玮三人中选择一个，韩雪还是始终坚持胡歌。网友纷纷发弹幕表达心声“最帅的男生是胡歌吗？”之所以观众会以为是胡歌是因为韩雪之前上一档同学类相聚的综艺节目《青春同学会》中表示大学时代最帅的男同学是胡歌，即使节目组让韩雪只能在袁弘、李超、王玮三人中选择一个，韩雪还是始终坚持胡歌。对此，小伙伴们怎么看呢？,"韩雪喊话大学最帅男同学,后悔没有再勇敢一点,网友:是胡歌吗?",https://new.qq.com/omn/20210102/20210102A06SU700.html
腾讯新闻,2021-01-02,刘亦菲胡歌早年广告照曝光，无任何美颜滤镜，这颜值太真实了相信很多人都和小编一样认识胡歌和刘亦菲是通过《仙剑奇侠传》这部电视剧，他在里面饰演李逍遥和灵儿这两个角色给大家留下了深刻的印象，他们两个人的感情让大家很喜欢。也是因为这部电视剧他们两个人在娱乐圈里的人气大幅度提升，并且有很多好的资源，而刘亦菲也被称为“神仙姐姐”，甚至在后来他们两个人竟然一同合作过广告。就在最近他们早年的广告照曝光，我们可以看到刘亦菲穿了一件橘色的衣服，长发飘飘的样子给人一种特别俏皮的感觉，而胡歌则穿着花衬衫留着稍微长的头发。两个人配合的非常到位，而且脸上都有一种特别青涩且稚嫩的感觉，虽然一开始没有什么工作经验，但他们对于工作依旧非常敬业且上心，这都是在大家意料之中的。没有任何美颜和滤镜之后的胡歌和刘亦菲的颜值太过于真实了，脸上没有任何岁月的痕迹，看起来非常有灵气，胡歌也依旧非常帅气，怪不得是你们的男神女神。,"刘亦菲胡歌早年广告照曝光,无任何美颜滤镜,这颜值太真实了",https://new.qq.com/omn/20210102/20210102A08XT300.html
腾讯新闻,2021-01-02,湖南卫视前两天的风波还没有过去，靠着跨年演唱会直接又登上了热搜，毕竟这阵容太强大了，收视率也稳稳的拿下第一。不过大家却没有忘记由快乐大本营主持人开始的收礼事件，何炅就是首当其冲的一位，不过在晚会上的他确实给自己洗白了。在晚会上他参演了一个扶贫类节目，依然是大家最熟悉的感人环节，支教老师和学生们之间的感情让人潸然泪下。而他也在唱歌的时候哭了，当时就登上了热搜，其实他是一个非常感性的人，哭了之后网友们也都表示了对他的理解。他在很多的节目中都会哭，这次大家也都说了加油，并且觉得他是一个非常温暖的人，在所有观众的印象里，他就是一个情商高并且很厉害的主持人。国民度如此之高，电视台还这样尽心尽力地捧他，难怪他能够完全洗白。不过收礼这件事情已经是结局了吗？很多人还都记得呢，那些大数额的礼品，他们每一次的聚餐，这些数额都是我们想象不到的。而这些应援礼品都是出自粉丝，大家都是心甘情愿地把钱送到他们脸上，为了让他们能够照顾自己喜欢的艺人。不过这些礼品最后都到哪了呢？在闲鱼上被卖掉，事情曝光后的杜海涛直接下架了两百多个商品这不就是心虚了吗？这么多的昂贵物品都直接被他们卖掉，这样的结局会是粉丝们想看到的吗？除此之外何炅其实也并没有我们想象的那么高风亮节，看起来很支持后辈，喜欢提携别人的他在电视台里可以说是只手遮天。早年间李响，李好等多个主持人都在湖南卫视，但是后来都跳槽走了，就是因为他实在是太能霸占主位了。张大大也在综艺里说不喜欢跟他做搭档，会把自己完全忽略掉，可能是因为他的主持功底并没有何炅好，但是这样的态度是一个前辈该有的吗？作为娱乐圈的常青树，他在大家心中的印象可以说是无懈可击，这次也对他并没有造成很大影响。不过其他的主持人就没有这么好运了，吴昕和杜海涛的节目又一次被撤了，他们在闲鱼上的所作所为也被翻了出来，虽然很多网友都觉得有人在搞他们，不过这样的翻车未免也太狠了吧，但是他们都没有出来回应。这样的冷处理也让不少网友都忘记了，节目该看还是会看，毕竟他们现在的地位也不是这样几个热搜就能完全打败，但是依然还有很多别的明星值得我们去喜欢，他们不仅不收礼，还会带着粉丝走向更好的地方。刘昊然、胡歌、李宇春等明星都是这样的代表，可以说他们有点像老干部的气质，但是这样的偶像才是最值得大家去喜爱的。快乐大本营已经陪伴了观众这么多年，大家也希望他们能够越办越好，不过言行一致是他们应该做到的，所以你觉得何炅到底有没有翻车呢？,"何炅洗白速度太快了,收礼事件还没结束,在晚会上直接唱哭",https://new.qq.com/omn/20210102/20210102A08VKR00.html
腾讯新闻,2021-01-02,"连胡歌都力挺的这部剧,上线13小时播放量破亿,看到女主后追定了 APP专享梅高兴谈娱乐3评7小时前 巡回检察组:三位星二代,乔逸被骂沈广顺获赞,剩下一个心狠手...","演出|老剧院新活力,开心麻花两部经典喜剧将登南方剧院",http://new.qq.com/omn/ENT20190/20210102A0AHGW00.html
腾讯新闻,2021-01-02,"4、《仙剑奇侠传一》:胡歌、刘亦菲 《仙剑奇侠传一》可以说是仙侠剧的鼻祖,胡歌和刘亦菲等人在剧中的精彩表现至今让人印象深刻。相信很多观众都是通过《仙剑奇侠传...","公认“零差评”的仙侠剧,每部都重刷N遍,最后一部至今无人超越!",https://new.qq.com/omn/20210102/20210102A058PZ00.html
腾讯新闻,2021-01-02,2020年有很多好看的电视剧，比如说曾火爆全网的《三十而已》，这部剧播出的时候很多人都陷入追剧热潮。今天我们要说的也是一部都市剧，当时上线90分钟就获得近七千万的播放量，13小时轻松破亿，堪称最强“黑马”剧之一。《原来你还在这里》是根据同名小说改编而成。由杨子姗、韩东君联袂出演。内容主要讲述了苏韵锦和程铮之间的爱情故事。自上线以来受到外界的一致好评，胡歌更是送上“最年轻的演技派上线了”，表示对这部剧喜爱。这部剧之所以能获得这么高的评价，甚至连胡歌都力挺，主要原因有以下几点。第一，演员阵容强大。杨子姗凭《致我们终将逝去的青春》被大众所熟知，目前接的都是都市感情剧，走的是演技派路线。李兰迪凭借《你好，旧时光》获得新人奖，让她圈了很多粉。胡先煦扮演的小程铮痞痞的又有点可爱。除了主演之外，其余演员的演技也很不错，比如韩东君、檀健次、蓝盈莹等人，他们的表现也非常惊艳。最让人意外的是马雅舒也在这部剧中大秀演技，她凭借《萧十一郎》中的风四娘惊艳了无数人。第二，剧情美好。按照一般情感剧的套路，程铮和苏韵锦两家相差悬殊，程铮妈妈应该横加干涉才合理。但是剧中却没有，不仅如此，剧中所有可能的坏人都没有作妖。这种纯粹的情感剧真的是太美好了。第三，剧本改编成功。原著小说有旧版和新版两个版本，两个版本差别不是很大，小说和电视剧的差别却很大。原著小说给人的感觉比较负面，电视剧版则更委婉、正面，积极。和原著小说对比，电视剧版本的改编真的很友好。虽然原著部分内容和结局都被改编了，但是弥补了一些原著党的遗憾，总体来说还是很好的。这部剧播出后很受欢迎，剧中的演员阵容还曾获得胡歌的力挺：最年轻的演技派！胡歌在娱乐圈中是出了名的实力派，和他有关的作品基本上没有口碑差的，收视率也都非常不错。胡歌平时那么低调，这次能公开力挺一部电视剧，并且给予了那么高的评价，可见这部剧的精彩程度。,"连胡歌都力挺的这部剧,上线13小时播放量破亿,看到女主后追定了",https://new.qq.com/omn/20210102/20210102A04ZNH00.html
腾讯新闻,2021-01-02,"连胡歌都力挺的这部剧,上线13小时播放量破亿,看到女主后追定了 APP专享梅高兴谈娱乐1评6小时前 新年度36部热剧来袭,《冰雨火》定档,《余生请多指教》玩心跳 ...","1月将播电视剧,《冰雨火》《斗罗大陆》《乌鸦小姐与蜥蜴先生》",http://new.qq.com/omn/ENT20190/20210102A04I6H00.html
腾讯新闻,2021-01-02,杨幂和刘恺威离婚后依旧满满少女感，一直是很多人择偶的标准。如今杨幂事业一直蒸蒸日上，频繁出现在各大综艺节目上，令人羡慕。大家对于杨幂的感情生活也颇为关注，近日甚至还有爆料称仙剑留守儿童会官宣结婚，被猜是杨幂和胡歌。爆料称两人曾经秘密相恋了三年，并称魏大勋只是挡箭牌。但其实真相是旧闻炒作而已，杨幂离婚后一直被曝和魏大勋有绯闻，还被拍到很多“恩爱”细节。明明吃瓜群众坐等的是两人的官宣，没想到如今却被与胡歌扯上关系。其实杨幂和胡歌早在和刘恺威在一起前就被传过绯闻，传言因为异地恋以及隐恋的痛苦所以造成两人的误解。期间两人被传分分合合，公司不断给男方施压，还传是因为男方母亲不喜欢女方才导致两人分手的，网友还曾找到两人同时发文关于“分手”的证据。其实如今作为流量女神的杨幂一直备受关注，特别是她的感情生活。近日在综艺节目中杨幂直言不会帮助前任也让人联想到了刘恺威。这些年杨幂一直能大火离不开她自身的努力，粉丝都希望她在事业蒸蒸日上的同时，爱情也可以再开花结果。不过虽然多次被传过与魏大勋在一起，但是双方却始终并未公开承认过。相信经历了离婚以后，杨幂把大部分心思都放在了事业上，更何况如今杨幂虽然已经生了女儿，但是满满少女感，根本看不出已经是孩子的妈妈，这与她一直能保持少女身材有很大关系。本文为睡谷百合独家文章，欢迎转发评论！欢迎订阅本企鹅号，精彩仍在继续,杨幂和胡歌被传深夜官宣结婚 真相来了,https://new.qq.com/omn/20210102/20210102A005QF00.html
凤凰网,2021-01-01,《送你一朵小红花》彻底燃了。12月26日晚，电影《送你一朵小红花》预售票房破亿，紧接着四天后，也就是首映日前一天，电影预售票房破2亿，创下2020年中国电影市场预售纪录，在官方发布预售破两亿之后约半个小时，2020年中国电影票房突破200亿。《送你一朵小红花》首日的票房成绩也在高歌猛进，截止发稿，单日票房已达2.3亿，而猫眼专业版给到了单日超3亿的预测，最终的票房预测停留在17亿到20亿区间。《送你一朵小红花》由易烊千玺和新任“谋女郎”刘浩存主演，曾执导《滚蛋吧肿瘤君》的导演韩延指导，是一个关于两个抗癌家庭的温情故事。这种题材和体量的电影，能取得如此的预售成绩，原因只有一个――易烊千玺。凭借《少年的你》获得票房和行业双重认可后，易烊千玺的职业成就和口碑都抵达了一个新的高度。《少年的你》剧照仅从电影方面来说，易烊千玺已经和其他有志于在影视方面发展的“顶流”拉开了一个身位，和他的成绩同样引人瞩目的是，行业人士、多方媒体和各方面声音对他的追捧。可以很明确的是，在内娱圈早已掀起了一股“易烊千玺效应”。行业顶级的资源对他伸出橄榄枝，章子怡、吴京都公开夸奖他，还有让粉丝引以为豪的“官方翻牌”，同样都带着“流量”原罪，为什么易烊千玺能获得豁免权？为什么大家都说要发掘下一个易烊千玺？易烊千玺效应，是好还是坏，又能否被内娱再次复制？真正的顶流效应：饭圈粉丝和路人缘都很牛《送你一朵小红花》作为易烊千玺主演的第二部电影，引发了相当高的关注度。很多人都好奇，作为流量明星出身的易烊千玺，能否延续他在《少年的你》之中的优秀表现，他是否真的已经成为有演技的青年演员。如果说大部分路人对易烊千玺的第二部作品抱着期待兼具审视的态度，但对于粉丝来说，《送你一朵小红花》的口碑和票房则成了一场必须要攻下的战役。为此，粉丝展现出了强大的组织能力和战斗力。一方面，她们直接用钱“打榜”。《小红花》上映，后援会还组织了规模浩大的包场活动。影片宣传期间的包场行为十分常见，在上映前，片方经常会组织包场。这类包场主要还是以请媒体或业内人士免费观看的方式，达到宣传影片、扩散好口碑的目的。但粉丝组织的包场要考虑的因素则更多。从后援会微博来看，目前主要有公益包场、高校保持、粉丝包场和所谓“个人包场”，和粉丝包场的区别在于，前者通过后援会统一组织，后者则是粉丝个人出资并和影院联系，按专门负责包场信息的微博@千家观影速报的说法，这是“散粉的心意”。“散粉”的力量，也在易烊千玺身上真切地感受到。负责发布易烊千玺粉丝观影包场信息的微博@千家观影速报给出了关于个人包场的详细指流程和注意事项，其中提到：个人包场要选择冷门时段，避开观影的黄金时间，“如果因包场导致小红花没有普通排片，等于把路人送去看同档期电影”；个人包场要选择既定场次以外的额外排片，即通过包场的方式让影院增加排片；包场后，还要通过把票全部取出、验票等方式保证包场电影票可以被记入总票房。可见，粉丝不光是希望通过包场的方式尽可能地增加票房收入，同时还要尽可能地吸引路人观众，所以才会有“避开黄金时段”和“包场必须是额外加场”等要求。如果是“粉丝包场”的性质类似团建，既是为了票房，也是为了追求一种观影氛围，“个人包场”就更像是单纯的“打投”。同时，后援会还在呼吁粉丝在首映当天购买“散票”，把黄金时段留给忠诚度不高的路人。易烊千玺粉丝组织包场如同规划一场战役，尽量在哪天包场才能最大的发挥包场的优势，避免包场的弊端，他们都规划得清清楚楚。除了大的方向规划，还有很多小的执行细节。比如，他们甚至提醒一些用通兑券换票的粉丝，尽量换面值高的，从而让更多的钱被记入票房。谋上亿者，一块钱也不放过。他们还和影院方面做了积极沟通，微博@千家观影速报告知粉丝，他们和万达南北区经理沟通了包场标准，如果粉丝在自己当地的万达影院包场时遇到状况，他们可以协助沟通。相比起郭敬明呼吁粉丝以“打电话”的方式要求影院增加排片，以及更早的“粉丝锁场”来说，影院对于这种“包场”换排片的方式自然是欢迎的。目前来看，粉丝对于预售成绩非常满意。有一种观点在粉丝间获得大量转发：“如果预售破亿都是路人买的那证明四字路人缘牛，如果全是粉丝买的那易烊千玺粉丝牛，看你想承认他路人缘牛还是他粉丝牛。”那么，2亿的预售成绩到底是谁牛呢？还是路人缘。这个问题只要算一笔账，就可以很自然地得出结论。目前的预售票房里，粉丝包场占比并不多。根据猫眼专业版现实，12月31号当天，《小红花》的排片场次是84275场。目前无法尚未得知本次《小红花》的包场场次是多少，根据网传的一份数据总结，《小红花》在12月15日前的包场数据是超28万张电影票，总投入金额约略高于1000万元。图片来源：易烊千玺地区粉丝团联盟参考《少年的你》上映时@千家观影速报公布的数据，易烊千玺粉丝包场共计4563场，票数超34万张。对于大盘来说微乎其微，只能算是锦上添花。不可否认，易烊千玺从出道至今的正面形象，也为他积载了足够强大的路人缘，而路人缘的强大，也让易烊千玺效应，更值得被多方追捧。行业顶级资源聚集效应：主旋律都想要一个易烊千玺过去一年，外界对于易烊千玺的评价达到了一个前所未有的高度。在《少年的你》上映之前，易烊千玺就已经是顶流了。《少年的你》上映之后，获得了15.6亿的票房成绩，并让易烊千玺获得了金像奖、百花奖的最佳新演员奖。至此，就像是终于可以顺理成章褒奖这位年轻的顶流一样，易烊千玺获得了来自各个方面的肯定。已有的商业资源、时尚资源和媒体曝光不必赘述，行业内也对于易烊千玺大加赞赏。在影迷心中颇具知名度和影响力的西宁First青年电影展邀请易烊千玺担当“一号人物”，影展历届一号人物有胡歌、周冬雨、黄渤、黄轩、井柏然、文牧野等。在《演员请就位》和《我就是演员3》两档演技类节目里，都选取了《少年的你》中的片段作为考核项目，章子怡在点评马嘉祺扮演的小北（易烊千玺在《少年的你》中的角色）时，称赞易烊千玺“在流量范畴内做了一个最优秀的典范。”章子怡在《我就是演员3》提及易烊千玺虽然各个平台和节目制作方早就在拥抱流量、打造流量，并从粉丝红利中受益，但因为在主流舆论里，对于“流量艺人”现象还是以批评居多，当“流量艺人”出现在各个场合，似乎只有让他们表现出要“摆脱流量标签”姿态，才能获得肯定。而现在称赞易烊千玺的时候，已经不再回避流量标签了。另外一个更显著的现象，用饭圈的话来说就是频频“被官方翻牌”。过去一年里，易烊千玺参与了大量带有官方性质的活动。央视自制的选秀节目《上线吧华彩少年》中，易烊千玺担任特邀学长，还被推为“少年榜样”；人民空军新版招飞宣传片，易烊千玺和吴京共同出演，他还演唱了主题曲；前不久结束的飞天奖颁奖典礼上，结束的环节是所有演员合唱《我的祖国》，易烊千玺是领唱人。可以说，易烊千玺是目前最为主流所推崇的年轻偶像。就已经官宣的2021年的影视项目来看，易烊千玺参与的多位主旋律题材项目（这和明年年份特殊有关，但同时也能反映出官方对其的认可），合作的依旧是行业内的头部项目和顶级资源。电影方面，主演陈凯歌、徐克、林超贤导演指导的，讲述抗美援朝故事的《长津湖》，特邀出演以武汉金银潭医院为背景的《中国医生》，和周迅合作的《世间有她》导演是张艾嘉。《长津湖》开机发布会可以说，现在的主旋律商业作品都想要一个易烊千玺，不管他是主演还是客串。除了电影项目外，电视剧方面，主旋律内容也依旧看好易烊千玺，比如导演康洪雷、编剧兰晓龙再度合作的抗美援朝题材《冬与狮》，两人此前曾合作过《士兵突击》《我的团长我的团》，均为叫好又叫座的国民级电视剧，筹备阶段的这部作品也传出了“易烊千玺+段奕宏”的组合，但最终阵容还未确定。而如果易烊千玺参演精品主旋律剧集，也有助于他进一步提升国民度。目前来看，如果上述项目的主创都能保持过去的水准，四字弟弟不仅能够继续稳固顶流的位置，还能够实现进一步的破圈。不管怎样，易烊千玺拥有了顶级资源的聚集效应。而主旋律这块对于易烊千玺的渴求，其实，也是主旋律在商业流量和作品质量间，第一时间能想到的、较为理想的平衡术。为什么都想制造“易烊千玺”？这一年易烊千玺确实是烈火烹油的好。为什么大家如此看重易烊千玺？易烊千玺效应为何能成功形成？或许是因为，无论是行业、媒体还是观众，各方都在易烊千玺身上看到了“流量艺人”被主流认可、接纳的可能性。如果说娱乐圈也有出身鄙视链的话，一直以来，“流量”是其中最低的一层。原因可以简单地说一句――他们没有作品。似乎这就让对流量艺人的轻视有了理由。但他们真的没有吗？他们活跃在综艺节目里、活跃在舞台上、活跃在影视剧里，其中也有一些人出演的剧成为爆款。更准确地形容或许是，流量艺人破坏了过去娱乐行业的入场机制，名气、粉丝先于作品而来。如果说，流量时代以前，作品是搭上“娱乐行业”这辆班车的入场券，后来偶尔出现了一些凭着“流量”上车，打算先上车后补票的，自然会顶着已经在车上的人的审视眼光。但现在的情况是，先上车后补票已经变成了常态，甚至只要车不翻，哪怕不补票也能一直开下去，于是平台、投资方也乐于造车，并一车一车地拉人。当一车的人都是以同样的方式上车，至少在这辆车内，没人会对这种上车方式提出异议，自然也不会想到还需要补票，上车的门槛也越来越低了。是否想到了这两年的偶像选秀节目？所以，这也是大家都想要再制造一个易烊千玺的原因。实在是因为偶像太多了，榜样不够用。易烊千玺确实如章子怡所说，“在流量范畴里做了一个最好的榜样”。易烊千玺效应的形成也就顺理成章。易烊千玺和TFBOYS的另外两位成员，三人不仅仅是偶像出身，还是养成系偶像，这意味着和唱跳出身的选秀艺人相比，他们连名义上的“业务能力”都不具备。而出道之初，易烊千玺作为一个后来者，很长一段时间里他又是TFBOYS里人气最低的那一个。他以最低的起点达到了当前的成就，他实现了目前行业内所能看到的，最大跨度的跃升，未来还有更多想象空间。眼下来看，流量和实力都足够的易烊千玺，可以适应现行的所有规则。另外，易烊千玺还是安全的。2020年的顶流虽多，但其不乏又红又黑的。关于肖战的饭圈战争眼看就快一年了，支持方和抵制方都没有要收手的意思。期间他的名字隔三差五冲上热搜，他本人却极少露面，这简直形成了一种奇观。肖战是最典型又最特殊的一例。更普遍的情况是，在对公众人物恨不得挑剔到毛孔直径大小的今天，大部分艺人身上都有所谓的“负面”，但公众眼里的易烊千玺是“别人家的孩子”。这也是为什么小北这个小混混角色如此重要，让他可以在不破坏“易烊千玺”形象的情况下，为粉丝提供更多的想象。他的粉丝也是安全的，如同一支稳定高效的军队，从《小红花》上映就能看出，粉丝有组织的宣传活动让影片获得了极大的曝光度。而过去一年，粉丝几乎撕过了影视制作的每一个环节，粉丝火上浇油，甚至反向影响主创合作的情况也不少见，投资方在选择合作艺人的时候，自然也会考虑艺人背后的粉丝群体。“安全”在近两年的影视环境里，几乎成了最重要的事。在现阶段，易烊千玺和他的粉丝，都处于“安全”的情况下，这股易烊千玺效应还要维持很长一段时间。这一年来，不是行业突然发现了易烊千玺，而是行业终于有了一个机会可以大肆夸奖易烊千玺。早在他有作品之前，商业、平台、媒体就已垂涎他和他的“流量”了，是作品给了各方一个抓住易烊千玺的正当性。从乐观的角度来看，这说明“补票”总是有用的。但从悲观的角度上看，易烊千玺虽然才20岁，但他毕竟是在所谓流量元年前就已经上车接受审视的艺人，如果这辆车彻底开远了呢。,易烊千玺效应,https://tech.ifeng.com/c/82gTbNbp0J1
凤凰网,2020-12-30,李忠秋，南京大学生命科学学院副教授。猫除了捕捉老鼠，还会捕捉鸟类、松鼠、兔子、蝙蝠、蛇、蜥蜴、青蛙，还有很多无脊椎类的昆虫。也就是说，凡是它们能捉到的动物，它们都吃。猫是非常机敏的机会主义捕食者，它的食谱非常非常广。如此多的家猫，和以家猫为源输出的流浪猫，事实上对野生动物构成了巨大威胁。这个威胁到底有多大呢？流浪动物的生态威胁2020.12.13广州大家下午好，我是李忠秋，来自南京大学。非常开心能有这样一个机会来分享我们的研究，我今天想讲的是流浪猫的生态威胁。在正式开始之前，我先讲一个我亲身经历的小故事。2015年夏天，我受西藏高原生物研究所的杨乐老师邀请，到藏北羌塘高原进行野生动物调查。一天下午，我们坐在下山的车上，司机突然之间大喊「狗狗狗」，紧接着停下车。我们冲出去，发现原来是三只流浪狗正在围攻两只藏原羚。▲图片左侧是一只躺在地上的藏原羚，右侧是三只藏獒藏原羚是一种小型的羚羊。比起知名的藏羚羊，它体型非常小，集群规模也比较小。从下面这张图里，大家可以清晰地看到它后背上被咬得血淋淋的伤口。我们把它送到当地的申扎县林业局进行救治。两天以后，林业局告诉我们，这只藏原羚还是死掉了。这次偶遇对我的触动特别大。我们做野生动物研究的，其实都听过流浪猫和流浪狗捕猎野生动物的事情，但之前我从来都没有细致地思考过，流浪动物到底对于我们生活的这个世界，包括青藏高原上的野生动物，包括城市生态系统中的一些小鸟小兽，有哪些影响或威胁？这件事是我关注流浪动物的起点。当年夏天，我就跟杨乐老师商量一起来做流浪动物的研究。,"在中国,流浪猫每年捕杀的野生动物超过100亿",http://news.ifeng.com/c/82dHeZ7unNe
